timestamp_abs,elapsed_s,gpu_id,temperature,power,clock_graphics
1769013840.1391964,84.82961297035217,2,48.0,41.89,1590.0
1769013840.1391964,84.82961297035217,3,48.0,42.28,1590.0
1769013841.7070017,86.39741826057434,0,49.0,38.26,1590.0
1769013841.7070017,86.39741826057434,1,47.0,37.29,1590.0
1769013841.7070017,86.39741826057434,2,48.0,41.31,1590.0
1769013841.7070017,86.39741826057434,3,48.0,41.99,1590.0
1769013843.2677033,87.95811986923218,0,49.0,41.72,1590.0
1769013843.2677033,87.95811986923218,1,48.0,37.95,1590.0
1769013843.2677033,87.95811986923218,2,48.0,43.03,1590.0
1769013843.2677033,87.95811986923218,3,48.0,43.22,1590.0
1769013844.838621,89.52903747558594,0,49.0,41.72,1590.0
1769013844.838621,89.52903747558594,1,48.0,40.36,1590.0
1769013844.838621,89.52903747558594,2,48.0,42.83,1590.0
1769013844.838621,89.52903747558594,3,48.0,41.99,1590.0
1769013846.3977175,91.08813405036926,0,49.0,41.62,1590.0
1769013846.3977175,91.08813405036926,1,48.0,41.04,1590.0
1769013846.3977175,91.08813405036926,2,48.0,42.74,1590.0
1769013846.3977175,91.08813405036926,3,48.0,41.99,1590.0
1769013847.9955115,92.68592810630798,0,49.0,42.38,1590.0
1769013847.9955115,92.68592810630798,1,48.0,40.55,1590.0
1769013847.9955115,92.68592810630798,2,48.0,39.58,1590.0
1769013847.9955115,92.68592810630798,3,48.0,43.71,1590.0
1769013849.6082726,94.29868912696838,0,49.0,43.25,1590.0
1769013849.6082726,94.29868912696838,1,48.0,40.36,1590.0
1769013849.6082726,94.29868912696838,2,48.0,42.54,1590.0
1769013849.6082726,94.29868912696838,3,48.0,39.39,1590.0
1769013851.1781514,95.868567943573,0,49.0,43.83,1590.0
1769013851.1781514,95.868567943573,1,48.0,40.75,1590.0
1769013851.1781514,95.868567943573,2,48.0,40.92,1590.0
1769013851.1781514,95.868567943573,3,48.0,43.54,1590.0
1769013852.7696788,97.46009540557861,0,49.0,43.64,1590.0
1769013852.7696788,97.46009540557861,1,48.0,42.47,1590.0
1769013852.7696788,97.46009540557861,2,49.0,43.03,1590.0
1769013852.7696788,97.46009540557861,3,49.0,43.32,1590.0
1769013854.3212538,99.01167035102844,0,49.0,38.22,1590.0
1769013854.3212538,99.01167035102844,1,48.0,42.57,1590.0
1769013854.3212538,99.01167035102844,2,49.0,43.13,1590.0
1769013854.3212538,99.01167035102844,3,49.0,43.44,1590.0
1769013855.8804154,100.57083201408386,0,49.0,43.83,1590.0
1769013855.8804154,100.57083201408386,1,48.0,40.55,1590.0
1769013855.8804154,100.57083201408386,2,49.0,41.79,1590.0
1769013855.8804154,100.57083201408386,3,49.0,43.51,1590.0
1769013857.4717593,102.16217589378357,0,49.0,41.79,1590.0
1769013857.4717593,102.16217589378357,1,48.0,41.23,1590.0
1769013857.4717593,102.16217589378357,2,49.0,43.22,1590.0
1769013857.4717593,102.16217589378357,3,49.0,42.18,1590.0
1769013859.0759308,103.76634740829468,0,50.0,42.47,1590.0
1769013859.0759308,103.76634740829468,1,48.0,40.55,1590.0
1769013859.0759308,103.76634740829468,2,49.0,41.89,1590.0
1769013859.0759308,103.76634740829468,3,49.0,43.81,1590.0
1769013860.672654,105.36307048797607,0,50.0,41.53,1590.0
1769013860.672654,105.36307048797607,1,48.0,40.55,1590.0
1769013860.672654,105.36307048797607,2,49.0,39.29,1590.0
1769013860.672654,105.36307048797607,3,49.0,41.6,1590.0
1769013862.2442548,106.93467140197754,0,50.0,41.91,1590.0
1769013862.2442548,106.93467140197754,1,48.0,41.14,1590.0
1769013862.2442548,106.93467140197754,2,49.0,41.89,1590.0
1769013862.2442548,106.93467140197754,3,49.0,42.76,1590.0
1769013863.849622,108.54003858566284,0,50.0,43.06,1590.0
1769013863.849622,108.54003858566284,1,49.0,41.14,1590.0
1769013863.849622,108.54003858566284,2,49.0,43.22,1590.0
1769013863.849622,108.54003858566284,3,49.0,43.71,1590.0
1769013865.4093804,110.09979701042175,0,50.0,41.91,1590.0
1769013865.4093804,110.09979701042175,1,49.0,40.94,1590.0
1769013865.4093804,110.09979701042175,2,49.0,43.22,1590.0
1769013865.4093804,110.09979701042175,3,49.0,43.51,1590.0
1769013866.9681547,111.65857124328613,0,50.0,44.12,1590.0
1769013866.9681547,111.65857124328613,1,49.0,41.53,1590.0
1769013866.9681547,111.65857124328613,2,49.0,41.89,1590.0
1769013866.9681547,111.65857124328613,3,49.0,43.61,1590.0
1769013868.5753934,113.26581001281738,0,50.0,41.91,1590.0
1769013868.5753934,113.26581001281738,1,49.0,41.53,1590.0
1769013868.5753934,113.26581001281738,2,50.0,40.53,1590.0
1769013868.5753934,113.26581001281738,3,49.0,42.28,1590.0
1769013870.176418,114.86683464050293,0,50.0,42.47,1590.0
1769013870.176418,114.86683464050293,1,49.0,41.04,1590.0
1769013870.176418,114.86683464050293,2,50.0,40.75,1590.0
1769013870.176418,114.86683464050293,3,50.0,42.28,1590.0
1769013871.746573,116.43698954582214,0,50.0,38.34,1590.0
1769013871.746573,116.43698954582214,1,49.0,41.04,1590.0
1769013871.746573,116.43698954582214,2,50.0,43.32,1590.0
1769013871.746573,116.43698954582214,3,50.0,41.69,1590.0
1769013873.3153746,118.00579118728638,0,50.0,42.01,1590.0
1769013873.3153746,118.00579118728638,1,49.0,41.62,1590.0
1769013873.3153746,118.00579118728638,2,50.0,41.96,1590.0
1769013873.3153746,118.00579118728638,3,50.0,44.39,1590.0
1769013874.938687,119.6291036605835,0,50.0,41.99,1590.0
1769013874.938687,119.6291036605835,1,49.0,38.8,1590.0
1769013874.938687,119.6291036605835,2,50.0,41.96,1590.0
1769013874.938687,119.6291036605835,3,50.0,40.26,1590.0
1769013876.500742,121.19115853309631,0,50.0,42.01,1590.0
1769013876.500742,121.19115853309631,1,49.0,41.01,1590.0
1769013876.500742,121.19115853309631,2,50.0,43.32,1590.0
1769013876.500742,121.19115853309631,3,50.0,44.0,1590.0
1769013878.0622969,122.75271344184875,0,50.0,42.01,1590.0
1769013878.0622969,122.75271344184875,1,49.0,41.62,1590.0
1769013878.0622969,122.75271344184875,2,50.0,42.06,1590.0
1769013878.0622969,122.75271344184875,3,50.0,42.74,1590.0
1769013879.6565578,124.34697437286377,0,50.0,42.11,1590.0
1769013879.6565578,124.34697437286377,1,49.0,41.04,1590.0
1769013879.6565578,124.34697437286377,2,50.0,41.11,1590.0
1769013879.6565578,124.34697437286377,3,50.0,43.25,1590.0
1769013881.2462678,125.9366843700409,0,50.0,42.57,1590.0
1769013881.2462678,125.9366843700409,1,49.0,41.82,1590.0
1769013881.2462678,125.9366843700409,2,50.0,43.71,1590.0
1769013881.2462678,125.9366843700409,3,50.0,43.81,1590.0
1769013882.8142314,127.50464797019958,0,50.0,41.99,1590.0
1769013882.8142314,127.50464797019958,1,49.0,40.85,1590.0
1769013882.8142314,127.50464797019958,2,50.0,37.73,1590.0
1769013882.8142314,127.50464797019958,3,50.0,44.1,1590.0
1769013884.3768578,129.0672743320465,0,50.0,42.08,1590.0
1769013884.3768578,129.0672743320465,1,50.0,41.33,1590.0
1769013884.3768578,129.0672743320465,2,50.0,42.06,1590.0
1769013884.3768578,129.0672743320465,3,50.0,44.39,1590.0
1769013885.995997,130.68641352653503,0,51.0,42.86,1590.0
1769013885.995997,130.68641352653503,1,50.0,41.11,1590.0
1769013885.995997,130.68641352653503,2,50.0,42.16,1590.0
1769013885.995997,130.68641352653503,3,50.0,44.19,1590.0
1769013887.5683043,132.25872087478638,0,51.0,42.08,1590.0
1769013887.5683043,132.25872087478638,1,50.0,41.14,1590.0
1769013887.5683043,132.25872087478638,2,50.0,43.51,1590.0
1769013887.5683043,132.25872087478638,3,50.0,44.19,1590.0
1769013889.1296444,133.82006096839905,0,51.0,42.11,1590.0
1769013889.1296444,133.82006096839905,1,50.0,41.79,1590.0
1769013889.1296444,133.82006096839905,2,50.0,43.81,1590.0
1769013889.1296444,133.82006096839905,3,51.0,44.49,1590.0
1769013890.7152636,135.40568017959595,0,51.0,42.67,1590.0
1769013890.7152636,135.40568017959595,1,50.0,41.14,1590.0
1769013890.7152636,135.40568017959595,2,51.0,43.13,1590.0
1769013890.7152636,135.40568017959595,3,50.0,42.86,1590.0
1769013892.3119268,137.002343416214,0,51.0,43.06,1590.0
1769013892.3119268,137.002343416214,1,50.0,41.6,1590.0
1769013892.3119268,137.002343416214,2,51.0,43.42,1590.0
1769013892.3119268,137.002343416214,3,51.0,44.36,1590.0
1769013893.8883324,138.5787489414215,0,51.0,40.85,1590.0
1769013893.8883324,138.5787489414215,1,50.0,36.32,1590.0
1769013893.8883324,138.5787489414215,2,51.0,43.51,1590.0
1769013893.8883324,138.5787489414215,3,51.0,44.19,1590.0
1769013895.456529,140.14694547653198,0,51.0,36.61,1590.0
1769013895.456529,140.14694547653198,1,50.0,36.15,1590.0
1769013895.456529,140.14694547653198,2,51.0,36.88,1590.0
1769013895.456529,140.14694547653198,3,50.0,41.89,1590.0
1769013896.9640996,141.65451622009277,0,50.0,36.24,1590.0
1769013896.9640996,141.65451622009277,1,49.0,36.15,1590.0
1769013896.9640996,141.65451622009277,2,50.0,36.69,1590.0
1769013896.9640996,141.65451622009277,3,50.0,37.68,1590.0
1769013898.4573212,143.14773774147034,0,50.0,36.44,1590.0
1769013898.4573212,143.14773774147034,1,49.0,35.85,1590.0
1769013898.4573212,143.14773774147034,2,50.0,36.71,1590.0
1769013898.4573212,143.14773774147034,3,50.0,37.49,1590.0
1769013899.9476483,144.6380648612976,0,50.0,36.44,1590.0
1769013899.9476483,144.6380648612976,1,49.0,35.95,1590.0
1769013899.9476483,144.6380648612976,2,50.0,36.81,1590.0
1769013899.9476483,144.6380648612976,3,50.0,37.49,1590.0
1769013901.4435487,146.13396525382996,0,50.0,36.63,1590.0
1769013901.4435487,146.13396525382996,1,49.0,35.95,1590.0
1769013901.4435487,146.13396525382996,2,50.0,36.81,1590.0
1769013901.4435487,146.13396525382996,3,50.0,37.46,1590.0
1769013902.9367287,147.62714529037476,0,50.0,36.51,1590.0
1769013902.9367287,147.62714529037476,1,49.0,36.15,1590.0
1769013902.9367287,147.62714529037476,2,50.0,36.81,1590.0
1769013902.9367287,147.62714529037476,3,50.0,37.56,1590.0
1769013904.429747,149.12016367912292,0,50.0,36.53,1590.0
1769013904.429747,149.12016367912292,1,49.0,36.05,1590.0
1769013904.429747,149.12016367912292,2,50.0,36.69,1590.0
1769013904.429747,149.12016367912292,3,50.0,37.49,1590.0
1769013905.9275966,150.61801314353943,0,50.0,36.73,1590.0
1769013905.9275966,150.61801314353943,1,49.0,36.05,1590.0
1769013905.9275966,150.61801314353943,2,50.0,37.1,1590.0
1769013905.9275966,150.61801314353943,3,50.0,37.78,1590.0
1769013907.4285932,152.11900973320007,0,50.0,36.63,1590.0
1769013907.4285932,152.11900973320007,1,49.0,36.24,1590.0
1769013907.4285932,152.11900973320007,2,50.0,37.0,1590.0
1769013907.4285932,152.11900973320007,3,50.0,37.68,1590.0
1769013908.926956,153.61737251281738,0,50.0,36.53,1590.0
1769013908.926956,153.61737251281738,1,49.0,36.34,1590.0
1769013908.926956,153.61737251281738,2,50.0,36.81,1590.0
1769013908.926956,153.61737251281738,3,50.0,37.68,1590.0
1769013910.4264324,155.11684894561768,0,50.0,36.53,1590.0
1769013910.4264324,155.11684894561768,1,49.0,36.24,1590.0
1769013910.4264324,155.11684894561768,2,50.0,37.19,1590.0
1769013910.4264324,155.11684894561768,3,50.0,37.58,1590.0
1769013911.9256778,156.61609435081482,0,50.0,36.73,1590.0
1769013911.9256778,156.61609435081482,1,49.0,36.05,1590.0
1769013911.9256778,156.61609435081482,2,50.0,36.9,1590.0
1769013911.9256778,156.61609435081482,3,50.0,37.58,1590.0
1769013913.4219615,158.11237812042236,0,50.0,36.63,1590.0
1769013913.4219615,158.11237812042236,1,49.0,36.05,1590.0
1769013913.4219615,158.11237812042236,2,50.0,36.81,1590.0
1769013913.4219615,158.11237812042236,3,50.0,37.68,1590.0
1769013914.922902,159.61331868171692,0,50.0,36.53,1590.0
1769013914.922902,159.61331868171692,1,49.0,36.44,1590.0
1769013914.922902,159.61331868171692,2,50.0,37.0,1590.0
1769013914.922902,159.61331868171692,3,50.0,37.68,1590.0
1769013916.4189491,161.10936570167542,0,50.0,36.63,1590.0
1769013916.4189491,161.10936570167542,1,49.0,36.15,1590.0
1769013916.4189491,161.10936570167542,2,50.0,36.81,1590.0
1769013916.4189491,161.10936570167542,3,50.0,37.58,1590.0
1769013917.9193876,162.60980415344238,0,50.0,36.44,1590.0
1769013917.9193876,162.60980415344238,1,49.0,36.05,1590.0
1769013917.9193876,162.60980415344238,2,50.0,36.9,1590.0
1769013917.9193876,162.60980415344238,3,50.0,37.78,1590.0
1769013919.4185097,164.10892629623413,0,50.0,36.63,1590.0
1769013919.4185097,164.10892629623413,1,49.0,37.0,1590.0
1769013919.4185097,164.10892629623413,2,50.0,36.81,1590.0
1769013919.4185097,164.10892629623413,3,51.0,37.78,1590.0
1769013920.9151177,165.60553431510925,0,50.0,36.83,1590.0
1769013920.9151177,165.60553431510925,1,49.0,36.15,1590.0
1769013920.9151177,165.60553431510925,2,51.0,37.1,1590.0
1769013920.9151177,165.60553431510925,3,51.0,37.88,1590.0
1769013922.41529,167.10570669174194,0,50.0,36.73,1590.0
1769013922.41529,167.10570669174194,1,50.0,36.15,1590.0
1769013922.41529,167.10570669174194,2,51.0,37.0,1590.0
1769013922.41529,167.10570669174194,3,51.0,37.78,1590.0
1769013923.9127789,168.60319542884827,0,50.0,36.63,1590.0
1769013923.9127789,168.60319542884827,1,50.0,36.15,1590.0
1769013923.9127789,168.60319542884827,2,51.0,36.81,1590.0
1769013923.9127789,168.60319542884827,3,51.0,37.88,1590.0
1769013925.410527,170.10094356536865,0,50.0,37.02,1590.0
1769013925.410527,170.10094356536865,1,50.0,36.05,1590.0
1769013925.410527,170.10094356536865,2,51.0,36.9,1590.0
1769013925.410527,170.10094356536865,3,51.0,38.07,1590.0
